97.55,0.95,0,2,2
99,1,0,2,3
99,0.99,0,2,4
99,0.99,0,2,5
99,0.99,0,2,6
85.97,0.9,0,3,2
87.16,0.85,0,3,3
86.21,0.8,0,3,4
89.76,0.88,0,3,5
99,0.98,0,3,6
81.85,0.71,0,4,2
76.5,0.73,0,4,3
74.93,0.69,0,4,4
70.95,0.56,0,4,5
71.69,0.25,0,4,6
91.02,0.91,0,5,2
87.21,0.8,0,5,3
83.42,0.88,0,5,4
78.91,0.75,0,5,5
74.19,0.56,0,5,6
99,0.97,0.5,2,2
99,1,0.5,2,3
99,0.98,0.5,2,4
99,1,0.5,2,5
99,1,0.5,2,6
91.39,0.85,0.5,3,2
92.08,0.88,0.5,3,3
99,0.98,0.5,3,4
99,0.98,0.5,3,5
99,0.99,0.5,3,6
83.26,0.81,0.5,4,2
81.22,0.8,0.5,4,3
80.82,0.68,0.5,4,4
81.66,0.75,0.5,4,5
93.68,0.91,0.5,4,6
94.17,0.95,0.5,5,2
91.88,0.93,0.5,5,3
86.17,0.87,0.5,5,4
82.56,0.78,0.5,5,5
80.73,0.79,0.5,5,6
